//X,Y,Z,R,G,B,Classification,Intensity,GpsTime,ReturnNumber,NumberOfReturns,UserData,PointSourceId
48.48099899,-15.44499969,1.70099998,156,121,102,0.000000,19.000000,-140678.500000,1.000000,2.000000,58.000000,1.000000
51.55199814,-20.21100044,3.01200008,171,137,102,0.000000,20.000000,-140678.500000,1.000000,3.000000,64.000000,1.000000
51.45299911,-20.48999977,0.62699997,172,136,110,0.000000,20.000000,-140678.500000,2.000000,3.000000,53.000000,1.000000
48.82400131,-15.55000019,1.65900004,165,127,108,0.000000,12.000000,-140678.500000,1.000000,2.000000,58.000000,1.000000
56.86800003,-29.82399940,-0.20100001,161,138,104,0.000000,5.000000,-140678.484375,1.000000,2.000000,49.000000,1.000000
51.89300156,-20.24399948,2.97600007,186,147,104,0.000000,12.000000,-140678.484375,1.000000,2.000000,64.000000,1.000000
57.10699844,-29.89399910,-0.19700000,176,149,119,0.000000,6.000000,-140678.484375,1.000000,2.000000,49.000000,1.000000
52.14699936,-20.33099937,3.00600004,193,156,112,0.000000,15.000000,-140678.484375,1.000000,2.000000,64.000000,1.000000
52.44800186,-20.44099998,2.97799993,187,149,110,0.000000,40.000000,-140678.468750,1.000000,2.000000,64.000000,1.000000
52.81900024,-20.52899933,2.97700000,188,149,110,0.000000,11.000000,-140678.468750,1.000000,2.000000,64.000000,1.000000
50.21799850,-16.07999992,1.68900001,142,112,78,0.000000,8.000000,-140678.468750,1.000000,2.000000,58.000000,1.000000
53.22399902,-21.06800079,0.54500002,181,141,105,0.000000,17.000000,-140678.468750,1.000000,2.000000,52.000000,1.000000
50.58900070,-16.09900093,1.64100003,174,139,107,0.000000,19.000000,-140678.468750,1.000000,2.000000,58.000000,1.000000
53.56299973,-20.84000015,2.93899989,193,144,112,0.000000,16.000000,-140678.453125,1.000000,3.000000,64.000000,1.000000
53.46300125,-21.12199974,0.52499998,189,147,109,0.000000,15.000000,-140678.453125,2.000000,3.000000,52.000000,1.000000
50.83900070,-16.18000031,1.57799995,177,148,108,0.000000,10.000000,-140678.453125,1.000000,2.000000,57.000000,1.000000
53.85400009,-20.91900063,2.92700005,190,147,112,0.000000,31.000000,-140678.453125,1.000000,3.000000,64.000000,1.000000
53.75099945,-21.20599937,0.46300000,185,142,99,0.000000,7.000000,-140678.453125,2.000000,3.000000,52.000000,1.000000
53.29999924,-19.32799911,6.01399994,176,132,97,0.000000,5.000000,-140678.453125,1.000000,2.000000,79.000000,1.000000
51.14199829,-16.27000046,1.62100005,170,137,104,0.000000,7.000000,-140678.453125,1.000000,2.000000,57.000000,1.000000
54.22600174,-20.98999977,2.89100003,191,151,115,0.000000,11.000000,-140678.437500,1.000000,2.000000,64.000000,1.000000
54.75199890,-21.23600006,2.91100001,194,151,116,0.000000,18.000000,-140678.437500,1.000000,3.000000,64.000000,1.000000
54.65100098,-21.52099991,0.46799999,182,142,107,0.000000,33.000000,-140678.437500,2.000000,3.000000,52.000000,1.000000
52.02500153,-16.56200027,1.57200003,191,154,125,0.000000,7.000000,-140678.437500,1.000000,2.000000,57.000000,1.000000
55.00500107,-21.25699997,2.87800002,192,149,117,0.000000,23.000000,-140678.421875,1.000000,2.000000,64.000000,1.000000
55.31399918,-21.31299973,2.89800000,185,146,117,0.000000,9.000000,-140678.421875,1.000000,2.000000,64.000000,1.000000
52.73099899,-16.88400078,1.61699998,162,138,112,0.000000,9.000000,-140678.421875,1.000000,2.000000,57.000000,1.000000
61.49700165,-32.47700119,-0.38800001,162,140,101,0.000000,6.000000,-140678.406250,1.000000,2.000000,48.000000,1.000000
55.82099915,-21.60000038,2.78500009,191,146,115,0.000000,5.000000,-140678.406250,1.000000,3.000000,63.000000,1.000000
55.72700119,-21.86899948,0.47900000,164,127,98,0.000000,30.000000,-140678.406250,2.000000,3.000000,52.000000,1.000000
53.10300064,-16.92099953,1.52999997,137,111,84,0.000000,30.000000,-140678.406250,1.000000,2.000000,57.000000,1.000000
56.26300049,-22.08900070,0.44400001,146,117,87,0.000000,11.000000,-140678.406250,1.000000,2.000000,52.000000,1.000000
53.63999939,-17.14100075,1.50199997,179,136,101,0.000000,21.000000,-140678.406250,1.000000,2.000000,57.000000,1.000000
56.65000153,-21.84000015,2.86700010,174,134,99,0.000000,25.000000,-140678.390625,1.000000,3.000000,64.000000,1.000000
56.55199814,-22.12199974,0.44499999,177,138,105,0.000000,22.000000,-140678.390625,2.000000,3.000000,52.000000,1.000000
56.06999969,-20.19400024,5.99399996,174,149,119,0.000000,12.000000,-140678.390625,1.000000,2.000000,79.000000,1.000000
53.91699982,-17.14200020,1.55599999,181,140,108,0.000000,5.000000,-140678.390625,1.000000,2.000000,57.000000,1.000000
56.97100067,-21.89200020,2.84200001,197,156,124,0.000000,31.000000,-140678.390625,1.000000,2.000000,64.000000,1.000000
57.38999939,-22.44099998,0.41600001,196,150,114,0.000000,32.000000,-140678.375000,1.000000,2.000000,52.000000,1.000000
54.75999832,-17.46899986,1.51699996,175,131,120,0.000000,21.000000,-140678.375000,1.000000,2.000000,57.000000,1.000000
57.92599869,-22.63299942,0.43099999,189,161,124,0.000000,9.000000,-140678.375000,1.000000,2.000000,52.000000,1.000000
55.29199982,-17.65900040,1.49600005,203,159,114,0.000000,23.000000,-140678.375000,1.000000,2.000000,57.000000,1.000000
58.30099869,-22.31399918,2.78299999,189,153,117,0.000000,15.000000,-140678.359375,1.000000,2.000000,63.000000,1.000000
58.69300079,-22.83399963,0.35200000,172,139,106,0.000000,31.000000,-140678.359375,1.000000,2.000000,51.000000,1.000000
56.07400131,-17.87700081,1.45500004,188,137,110,0.000000,29.000000,-140678.359375,1.000000,2.000000,56.000000,1.000000
64.16999817,-32.13199997,-0.50400001,171,139,100,0.000000,6.000000,-140678.343750,1.000000,2.000000,47.000000,1.000000
59.25899887,-23.06500053,0.36300001,190,147,115,0.000000,10.000000,-140678.343750,1.000000,2.000000,51.000000,1.000000
56.63700104,-18.11100006,1.43499994,174,134,99,0.000000,18.000000,-140678.343750,1.000000,2.000000,56.000000,1.000000
64.72899628,-32.29600143,-0.46799999,183,143,107,0.000000,5.000000,-140678.343750,1.000000,2.000000,47.000000,1.000000
59.81800079,-23.24500084,0.33399999,194,161,128,0.000000,11.000000,-140678.343750,1.000000,2.000000,51.000000,1.000000
57.19400024,-18.28300095,1.43299997,189,136,96,0.000000,16.000000,-140678.343750,1.000000,2.000000,56.000000,1.000000
60.19300079,-22.92900085,2.70499992,181,140,108,0.000000,22.000000,-140678.343750,1.000000,2.000000,63.000000,1.000000
64.64499664,-30.96899986,-0.47900000,174,148,111,0.000000,7.000000,-140678.328125,1.000000,2.000000,47.000000,1.000000
60.57500076,-23.44300079,0.30899999,179,144,106,0.000000,33.000000,-140678.328125,1.000000,2.000000,51.000000,1.000000
57.96400070,-18.50300026,1.41299999,183,138,97,0.000000,26.000000,-140678.328125,1.000000,2.000000,56.000000,1.000000
61.12400055,-23.64599991,0.28099999,189,154,112,0.000000,32.000000,-140678.328125,1.000000,2.000000,51.000000,1.000000
58.51300049,-18.70199966,1.40400004,175,148,105,0.000000,25.000000,-140678.328125,1.000000,2.000000,56.000000,1.000000
61.68799973,-23.77400017,0.26600000,191,147,100,0.000000,33.000000,-140678.312500,1.000000,2.000000,51.000000,1.000000
59.08000183,-18.83399963,1.38399994,167,131,95,0.000000,20.000000,-140678.312500,1.000000,2.000000,56.000000,1.000000
62.14899826,-23.95100021,0.24200000,180,150,116,0.000000,62.000000,-140678.312500,1.000000,2.000000,51.000000,1.000000
59.53799820,-19.00099945,1.38100004,168,142,109,0.000000,29.000000,-140678.312500,1.000000,2.000000,56.000000,1.000000
67.55999756,-33.20700073,-0.55100000,176,142,107,0.000000,6.000000,-140678.296875,1.000000,2.000000,47.000000,1.000000
62.65299988,-24.15500069,0.24100000,216,171,130,0.000000,10.000000,-140678.296875,1.000000,2.000000,51.000000,1.000000
60.04399872,-19.21400070,1.34399998,165,133,94,0.000000,17.000000,-140678.296875,1.000000,2.000000,56.000000,1.000000
68.11000061,-33.40599823,-0.67199999,159,130,98,0.000000,5.000000,-140678.296875,1.000000,2.000000,46.000000,1.000000
63.20199966,-24.32999992,0.24900000,183,141,99,0.000000,14.000000,-140678.296875,1.000000,2.000000,51.000000,1.000000
60.59199905,-19.38899994,1.35200000,189,146,101,0.000000,17.000000,-140678.296875,1.000000,2.000000,56.000000,1.000000
63.85100174,-24.17300034,2.66100001,179,148,102,0.000000,6.000000,-140678.281250,1.000000,3.000000,63.000000,1.000000
63.76200104,-24.45999908,0.22100000,180,142,103,0.000000,21.000000,-140678.281250,2.000000,3.000000,50.000000,1.000000
61.14899826,-19.51300049,1.33700001,190,152,115,0.000000,19.000000,-140678.281250,1.000000,2.000000,56.000000,1.000000
64.19699860,-24.61599922,0.20500000,216,177,136,0.000000,35.000000,-140678.281250,1.000000,2.000000,50.000000,1.000000
61.58900070,-19.67900085,1.31400001,191,151,116,0.000000,25.000000,-140678.281250,1.000000,2.000000,56.000000,1.000000
64.69599915,-24.79700089,0.22700000,202,164,119,0.000000,20.000000,-140678.265625,1.000000,2.000000,50.000000,1.000000
62.08499908,-19.85400009,1.33200002,193,148,107,0.000000,7.000000,-140678.265625,1.000000,2.000000,56.000000,1.000000
65.25900269,-24.94599915,0.18099999,216,173,128,0.000000,23.000000,-140678.265625,1.000000,2.000000,50.000000,1.000000
62.64899826,-20.00300026,1.29600000,182,144,105,0.000000,27.000000,-140678.265625,1.000000,2.000000,56.000000,1.000000
71.59799957,-35.63999939,-0.65799999,188,153,117,0.000000,7.000000,-140678.250000,1.000000,2.000000,46.000000,1.000000
65.91999817,-24.73999977,2.57999992,211,175,123,0.000000,27.000000,-140678.250000,1.000000,2.000000,62.000000,1.000000
65.34799957,-23.12100029,5.77400017,201,160,114,0.000000,5.000000,-140678.250000,1.000000,2.000000,78.000000,1.000000
66.37899780,-24.87700081,2.58800006,202,164,117,0.000000,9.000000,-140678.250000,1.000000,2.000000,62.000000,1.000000
66.87699890,-25.05800056,2.51200008,215,165,116,0.000000,16.000000,-140678.234375,1.000000,2.000000,62.000000,1.000000
72.95200348,-34.92300034,-0.77899998,178,150,116,0.000000,6.000000,-140678.218750,1.000000,2.000000,46.000000,1.000000
68.04000092,-25.84300041,0.12700000,167,128,97,0.000000,32.000000,-140678.218750,1.000000,2.000000,50.000000,1.000000
65.41600037,-20.87899971,1.23300004,173,139,104,0.000000,22.000000,-140678.218750,1.000000,2.000000,55.000000,1.000000
68.56199646,-25.69300079,2.49699998,218,175,120,0.000000,15.000000,-140678.218750,1.000000,3.000000,62.000000,1.000000
68.48200226,-25.97699928,0.10300000,197,161,127,0.000000,14.000000,-140678.218750,2.000000,3.000000,50.000000,1.000000
65.85800171,-21.01799965,1.19400001,189,150,121,0.000000,13.000000,-140678.218750,1.000000,2.000000,55.000000,1.000000
73.88200378,-35.20100021,-0.80100000,176,144,108,0.000000,5.000000,-140678.218750,1.000000,2.000000,46.000000,1.000000
69.05500031,-25.84399986,2.49000001,207,164,119,0.000000,10.000000,-140678.218750,1.000000,3.000000,62.000000,1.000000
68.97499847,-26.13100052,0.07400000,210,171,132,0.000000,22.000000,-140678.218750,2.000000,3.000000,50.000000,1.000000
66.34700012,-21.15500069,1.21500003,165,135,107,0.000000,13.000000,-140678.218750,1.000000,2.000000,55.000000,1.000000
75.27899933,-36.86500168,-0.85299999,174,137,108,0.000000,7.000000,-140678.203125,1.000000,2.000000,45.000000,1.000000
69.60299683,-25.95899963,2.48300004,211,167,120,0.000000,49.000000,-140678.203125,1.000000,2.000000,62.000000,1.000000
70.23799896,-26.57200050,0.09500000,197,168,124,0.000000,15.000000,-140678.203125,1.000000,2.000000,50.000000,1.000000
67.59899902,-21.59099960,1.16499996,182,165,111,0.000000,37.000000,-140678.203125,1.000000,2.000000,55.000000,1.000000
75.58499908,-35.77999878,-0.88000000,174,140,113,0.000000,5.000000,-140678.187500,1.000000,2.000000,45.000000,1.000000
70.66999817,-26.69199944,0.03400000,220,172,126,0.000000,16.000000,-140678.187500,1.000000,2.000000,49.000000,1.000000
68.03399658,-21.70100021,1.19000006,180,144,122,0.000000,19.000000,-140678.187500,1.000000,2.000000,55.000000,1.000000
71.12799835,-26.86400032,0.02000000,204,157,116,0.000000,23.000000,-140678.187500,1.000000,2.000000,49.000000,1.000000
68.49199677,-21.87500000,1.17600000,178,143,111,0.000000,30.000000,-140678.187500,1.000000,2.000000,55.000000,1.000000
71.70099640,-26.71199989,2.42100000,221,177,138,0.000000,6.000000,-140678.171875,1.000000,3.000000,61.000000,1.000000
71.62599945,-26.99799919,0.02200000,187,144,111,0.000000,39.000000,-140678.171875,2.000000,3.000000,49.000000,1.000000
71.10700226,-25.04000092,5.78399992,177,143,114,0.000000,7.000000,-140678.171875,1.000000,2.000000,78.000000,1.000000
68.99099731,-22.01499939,1.14600003,183,144,111,0.000000,34.000000,-140678.171875,1.000000,2.000000,55.000000,1.000000
76.20999908,-34.59999847,-0.94999999,178,141,111,0.000000,5.000000,-140678.171875,1.000000,2.000000,45.000000,1.000000
72.22799683,-26.77599907,2.42100000,203,161,121,0.000000,16.000000,-140678.171875,1.000000,2.000000,61.000000,1.000000
72.70300293,-27.42099953,-0.04400000,206,155,116,0.000000,8.000000,-140678.156250,1.000000,2.000000,49.000000,1.000000
70.06800079,-22.42900085,1.13699996,171,143,121,0.000000,23.000000,-140678.156250,1.000000,2.000000,55.000000,1.000000
73.16400146,-27.54700089,-0.02700000,199,156,109,0.000000,8.000000,-140678.156250,1.000000,2.000000,49.000000,1.000000
70.52899933,-22.55299950,1.16199994,168,128,103,0.000000,40.000000,-140678.156250,1.000000,2.000000,55.000000,1.000000
73.68199921,-27.68499947,-0.02700000,201,156,119,0.000000,16.000000,-140678.140625,1.000000,2.000000,49.000000,1.000000
71.04299927,-22.69099998,1.13600004,205,167,128,0.000000,22.000000,-140678.140625,1.000000,2.000000,55.000000,1.000000
74.25700378,-27.44899940,2.39499998,221,178,135,0.000000,32.000000,-140678.140625,1.000000,2.000000,61.000000,1.000000
80.33899689,-38.49700165,-0.95099998,152,122,98,0.000000,6.000000,-140678.125000,1.000000,2.000000,45.000000,1.000000
74.64099884,-27.56999969,2.40599990,179,143,106,0.000000,18.000000,-140678.125000,1.000000,2.000000,61.000000,1.000000
79.05100250,-35.55699921,-1.00500000,183,149,116,0.000000,6.000000,-140678.125000,1.000000,2.000000,44.000000,1.000000
75.06199646,-27.72900009,2.36800003,204,159,130,0.000000,26.000000,-140678.125000,1.000000,2.000000,61.000000,1.000000
75.53900146,-27.83200073,2.39499998,176,140,103,0.000000,14.000000,-140678.109375,1.000000,2.000000,61.000000,1.000000
76.16600037,-28.13800049,2.33200002,212,171,129,0.000000,6.000000,-140678.109375,1.000000,3.000000,61.000000,1.000000
76.09700012,-28.42700005,-0.07400000,229,184,137,0.000000,33.000000,-140678.109375,2.000000,3.000000,49.000000,1.000000
73.46600342,-23.44499969,1.10099995,195,168,118,0.000000,34.000000,-140678.109375,1.000000,2.000000,55.000000,1.000000
76.52999878,-28.22699928,2.33599997,200,155,123,0.000000,20.000000,-140678.093750,1.000000,3.000000,61.000000,1.000000
76.46099854,-28.51700020,-0.08200000,230,181,135,0.000000,12.000000,-140678.093750,2.000000,3.000000,49.000000,1.000000
73.83100128,-23.54299927,1.06799996,221,183,135,0.000000,12.000000,-140678.093750,1.000000,2.000000,55.000000,1.000000
76.93900299,-28.37199974,2.35500002,215,178,140,0.000000,17.000000,-140678.093750,1.000000,3.000000,61.000000,1.000000
76.87000275,-28.66500092,-0.09100000,229,179,127,0.000000,20.000000,-140678.093750,2.000000,3.000000,49.000000,1.000000
76.33599854,-26.71599960,5.62300014,215,176,134,0.000000,9.000000,-140678.093750,1.000000,2.000000,78.000000,1.000000
74.24199677,-23.69499969,1.05999994,228,186,130,0.000000,22.000000,-140678.093750,1.000000,2.000000,54.000000,1.000000
77.38300323,-28.50600052,2.33599997,202,159,125,0.000000,32.000000,-140678.093750,1.000000,2.000000,61.000000,1.000000
83.52500153,-39.52500153,-1.11899996,174,139,109,0.000000,9.000000,-140678.078125,1.000000,2.000000,44.000000,1.000000
77.81900024,-28.58099937,2.30900002,213,170,129,0.000000,24.000000,-140678.078125,1.000000,2.000000,61.000000,1.000000
78.14800262,-28.69499969,2.29999995,219,174,137,0.000000,11.000000,-140678.078125,1.000000,2.000000,61.000000,1.000000
82.51899719,-36.66899872,-1.12199998,189,156,121,0.000000,5.000000,-140678.062500,1.000000,2.000000,44.000000,1.000000
78.52400208,-28.82999992,2.31100011,215,175,138,0.000000,23.000000,-140678.062500,1.000000,2.000000,61.000000,1.000000
78.95200348,-28.95400047,2.29200006,220,172,139,0.000000,17.000000,-140678.062500,1.000000,2.000000,61.000000,1.000000
79.44999695,-29.55100060,-0.14100000,229,174,137,0.000000,30.000000,-140678.046875,1.000000,2.000000,49.000000,1.000000
76.82099915,-24.57699966,1.04100001,219,161,124,0.000000,27.000000,-140678.046875,1.000000,2.000000,54.000000,1.000000
85.40599823,-40.06700134,-1.02199996,169,134,104,0.000000,7.000000,-140678.046875,1.000000,2.000000,44.000000,1.000000
79.76599884,-29.67399979,-0.11100000,221,165,130,0.000000,36.000000,-140678.046875,1.000000,2.000000,49.000000,1.000000
77.13200378,-24.70299911,1.01400006,203,159,118,0.000000,15.000000,-140678.046875,1.000000,2.000000,54.000000,1.000000
85.75099945,-40.24200058,-1.12899995,168,134,96,0.000000,5.000000,-140678.031250,1.000000,2.000000,44.000000,1.000000
80.04299927,-29.30299950,2.28399992,202,158,124,0.000000,9.000000,-140678.031250,1.000000,2.000000,61.000000,1.000000
84.43499756,-37.27399826,-1.07799995,200,166,128,0.000000,7.000000,-140678.031250,1.000000,2.000000,44.000000,1.000000
80.50299835,-29.98200035,-0.15600000,227,177,136,0.000000,5.000000,-140678.031250,1.000000,2.000000,49.000000,1.000000
80.43399811,-29.44199944,2.28099990,195,151,117,0.000000,15.000000,-140678.031250,1.000000,2.000000,61.000000,1.000000
86.52799988,-40.43600082,-1.10800004,167,147,114,0.000000,6.000000,-140678.015625,1.000000,2.000000,44.000000,1.000000
80.88899994,-30.03400040,-0.11900000,203,158,132,0.000000,9.000000,-140678.015625,1.000000,2.000000,49.000000,1.000000
78.25399780,-25.05999947,1.02400005,210,157,119,0.000000,16.000000,-140678.015625,1.000000,2.000000,54.000000,1.000000
81.16899872,-30.14200020,-0.10600000,206,160,117,0.000000,15.000000,-140678.015625,1.000000,2.000000,49.000000,1.000000
78.53399658,-25.17200089,0.99400002,204,158,125,0.000000,12.000000,-140678.015625,1.000000,2.000000,54.000000,1.000000
81.43399811,-29.74900055,2.26600003,208,163,139,0.000000,30.000000,-140678.000000,1.000000,2.000000,61.000000,1.000000
81.82199860,-29.87400055,2.25200009,179,144,106,0.000000,18.000000,-140678.000000,1.000000,2.000000,61.000000,1.000000
82.27899933,-30.48500061,-0.18900000,209,172,128,0.000000,12.000000,-140677.984375,1.000000,2.000000,49.000000,1.000000
79.64800262,-25.50799942,1.01300001,188,149,123,0.000000,14.000000,-140677.984375,1.000000,2.000000,54.000000,1.000000
88.19599915,-41.00699997,-1.13800001,196,158,121,0.000000,6.000000,-140677.984375,1.000000,2.000000,44.000000,1.000000
82.55300140,-30.60199928,-0.14600000,207,164,128,0.000000,9.000000,-140677.984375,1.000000,2.000000,49.000000,1.000000
79.92199707,-25.63199997,1.02199996,173,147,106,0.000000,10.000000,-140677.984375,1.000000,2.000000,54.000000,1.000000
82.80400085,-30.22900009,2.24799991,199,157,117,0.000000,33.000000,-140677.968750,1.000000,2.000000,61.000000,1.000000
83.18199921,-30.36499977,2.24699998,186,150,123,0.000000,48.000000,-140677.968750,1.000000,2.000000,61.000000,1.000000
82.57700348,-28.70000076,5.58099985,212,166,130,0.000000,5.000000,-140677.968750,1.000000,2.000000,77.000000,1.000000
80.48400116,-25.68199921,1.00800002,176,138,112,0.000000,5.000000,-140677.968750,1.000000,2.000000,54.000000,1.000000
83.55999756,-30.42900085,2.23600006,205,164,136,0.000000,12.000000,-140677.968750,1.000000,2.000000,61.000000,1.000000
83.81400299,-30.54800034,2.23200011,195,153,116,0.000000,60.000000,-140677.953125,1.000000,2.000000,61.000000,1.000000
83.21499634,-28.89200020,5.57900000,208,159,118,0.000000,5.000000,-140677.953125,1.000000,2.000000,77.000000,1.000000
88.97100067,-40.09999847,-1.25399995,199,156,114,0.000000,8.000000,-140677.953125,1.000000,2.000000,43.000000,1.000000
84.11699677,-30.69499969,2.26900005,175,142,100,0.000000,10.000000,-140677.953125,1.000000,3.000000,61.000000,1.000000
84.04799652,-30.99099922,-0.20299999,206,155,110,0.000000,17.000000,-140677.953125,2.000000,3.000000,48.000000,1.000000
81.41600037,-26.01700020,0.96700001,172,133,122,0.000000,46.000000,-140677.953125,1.000000,2.000000,54.000000,1.000000
84.48200226,-30.82799911,2.26200008,205,166,127,0.000000,7.000000,-140677.937500,1.000000,3.000000,61.000000,1.000000
84.41400146,-31.12000084,-0.17900001,216,168,132,0.000000,21.000000,-140677.937500,2.000000,3.000000,49.000000,1.000000
81.78199768,-26.14900017,0.98500001,176,130,104,0.000000,27.000000,-140677.937500,1.000000,2.000000,54.000000,1.000000
84.85199738,-30.89999962,2.23600006,196,152,127,0.000000,37.000000,-140677.937500,1.000000,3.000000,61.000000,1.000000
84.78299713,-31.19400024,-0.22300000,180,144,120,0.000000,8.000000,-140677.937500,2.000000,3.000000,48.000000,1.000000
82.15000153,-26.22400093,0.93599999,186,163,114,0.000000,11.000000,-140677.937500,1.000000,2.000000,54.000000,1.000000
85.09999847,-31.02899933,2.24499989,198,158,123,0.000000,26.000000,-140677.921875,1.000000,3.000000,61.000000,1.000000
85.02999878,-31.32799911,-0.25600001,195,149,113,0.000000,11.000000,-140677.921875,2.000000,3.000000,48.000000,1.000000
82.39700317,-26.34700012,0.97500002,188,155,109,0.000000,24.000000,-140677.921875,1.000000,2.000000,54.000000,1.000000
90.96399689,-41.86600113,-1.21099997,189,153,117,0.000000,5.000000,-140677.921875,1.000000,2.000000,44.000000,1.000000
85.32399750,-31.47200012,-0.21799999,188,144,109,0.000000,32.000000,-140677.921875,1.000000,2.000000,48.000000,1.000000
82.68800354,-26.49200058,0.96100003,201,170,123,0.000000,19.000000,-140677.921875,1.000000,2.000000,54.000000,1.000000
85.67199707,-31.57999992,-0.23600000,201,163,116,0.000000,25.000000,-140677.906250,1.000000,2.000000,48.000000,1.000000
83.03900146,-26.60099983,0.96700001,183,148,115,0.000000,24.000000,-140677.906250,1.000000,2.000000,54.000000,1.000000
90.94300079,-40.73500061,-1.34300005,203,167,135,0.000000,5.000000,-140677.906250,1.000000,2.000000,43.000000,1.000000
86.09300232,-31.34000015,2.19899988,185,146,103,0.000000,9.000000,-140677.906250,1.000000,3.000000,61.000000,1.000000
86.02500153,-31.63100052,-0.23899999,193,152,106,0.000000,30.000000,-140677.906250,2.000000,3.000000,48.000000,1.000000
83.39299774,-26.65600014,0.96399999,186,162,109,0.000000,54.000000,-140677.906250,1.000000,2.000000,54.000000,1.000000
86.33300018,-31.43899918,2.26900005,205,160,119,0.000000,7.000000,-140677.890625,1.000000,3.000000,61.000000,1.000000
86.26300049,-31.73600006,-0.21799999,195,153,113,0.000000,34.000000,-140677.890625,2.000000,3.000000,48.000000,1.000000
83.63300323,-26.76700020,0.96300000,181,156,115,0.000000,31.000000,-140677.890625,1.000000,2.000000,54.000000,1.000000
92.19100189,-42.28300095,-1.27699995,193,150,115,0.000000,5.000000,-140677.890625,1.000000,2.000000,43.000000,1.000000
90.48300171,-39.17100143,-1.17200005,192,131,86,0.000000,5.000000,-140677.890625,1.000000,2.000000,44.000000,1.000000
86.55100250,-31.87500000,-0.19000000,211,169,131,0.000000,15.000000,-140677.890625,1.000000,2.000000,49.000000,1.000000
86.48799896,-31.34700012,2.22499990,199,151,113,0.000000,5.000000,-140677.890625,1.000000,2.000000,61.000000,1.000000
90.82800293,-39.30799866,-1.23099995,217,163,139,0.000000,7.000000,-140677.875000,1.000000,2.000000,43.000000,1.000000
86.89399719,-32.00099945,-0.18700001,211,178,127,0.000000,13.000000,-140677.875000,1.000000,2.000000,49.000000,1.000000
92.88200378,-42.46200180,-1.18700004,155,120,98,0.000000,7.000000,-140677.875000,1.000000,2.000000,44.000000,1.000000
87.23899841,-32.07300186,-0.21900000,217,165,125,0.000000,33.000000,-140677.875000,1.000000,2.000000,48.000000,1.000000
84.60299683,-27.09900093,0.93599999,220,165,126,0.000000,10.000000,-140677.875000,1.000000,2.000000,54.000000,1.000000
87.46099854,-32.18600082,-0.22600000,182,149,104,0.000000,20.000000,-140677.859375,1.000000,2.000000,48.000000,1.000000
87.66699982,-31.79299927,2.18899989,176,137,104,0.000000,28.000000,-140677.859375,1.000000,2.000000,60.000000,1.000000
88.01000214,-31.89900017,2.18700004,205,156,113,0.000000,42.000000,-140677.843750,1.000000,2.000000,60.000000,1.000000
94.08599854,-42.87099838,-1.23000002,200,157,122,0.000000,5.000000,-140677.843750,1.000000,2.000000,43.000000,1.000000
88.44599915,-32.48199844,-0.23600000,185,141,104,0.000000,10.000000,-140677.843750,1.000000,2.000000,48.000000,1.000000
85.81199646,-27.48900032,1.04499996,173,144,100,0.000000,5.000000,-140677.843750,1.000000,2.000000,54.000000,1.000000
88.69400024,-32.58599854,-0.26199999,199,153,117,0.000000,15.000000,-140677.843750,1.000000,2.000000,48.000000,1.000000
88.91200256,-32.18299866,2.17300010,209,163,129,0.000000,15.000000,-140677.828125,1.000000,2.000000,60.000000,1.000000
89.25000000,-32.30899811,2.17799997,207,151,126,0.000000,37.000000,-140677.828125,1.000000,2.000000,60.000000,1.000000
95.32399750,-43.26399994,-1.19599998,210,151,135,0.000000,5.000000,-140677.812500,1.000000,2.000000,44.000000,1.000000
93.61299896,-40.16899872,-1.21899998,200,156,129,0.000000,8.000000,-140677.812500,1.000000,2.000000,43.000000,1.000000
89.68099976,-32.87699890,-0.21200000,203,157,123,0.000000,9.000000,-140677.812500,1.000000,2.000000,48.000000,1.000000
89.61299896,-32.35699844,2.09200001,201,161,125,0.000000,6.000000,-140677.812500,1.000000,2.000000,60.000000,1.000000
93.89399719,-40.25699997,-1.21300006,196,148,126,0.000000,6.000000,-140677.812500,1.000000,2.000000,44.000000,1.000000
89.95800018,-32.96400070,-0.26199999,234,189,158,0.000000,29.000000,-140677.812500,1.000000,2.000000,48.000000,1.000000
87.32399750,-27.98699951,0.94700003,213,184,116,0.000000,14.000000,-140677.812500,1.000000,2.000000,54.000000,1.000000
95.93000031,-43.47100067,-1.26699996,194,149,120,0.000000,5.000000,-140677.796875,1.000000,2.000000,43.000000,1.000000
90.28800201,-33.07500076,-0.23100001,192,148,119,0.000000,16.000000,-140677.796875,1.000000,2.000000,48.000000,1.000000
90.66999817,-33.17599869,-0.27800000,184,143,111,0.000000,25.000000,-140677.796875,1.000000,2.000000,48.000000,1.000000
88.03700256,-28.20700073,0.90300000,171,154,111,0.000000,16.000000,-140677.796875,1.000000,2.000000,54.000000,1.000000
91.13400269,-32.91999817,2.16599989,223,170,136,0.000000,21.000000,-140677.781250,1.000000,2.000000,60.000000,1.000000
88.42900085,-28.24099922,0.89700001,184,149,107,0.000000,11.000000,-140677.781250,1.000000,2.000000,54.000000,1.000000
91.41100311,-32.99900055,2.15400004,195,149,113,0.000000,24.000000,-140677.781250,1.000000,2.000000,60.000000,1.000000
91.75700378,-33.10599899,2.16199994,213,158,117,0.000000,29.000000,-140677.765625,1.000000,2.000000,60.000000,1.000000
89.05699921,-28.42700005,0.94400001,180,130,103,0.000000,8.000000,-140677.765625,1.000000,2.000000,54.000000,1.000000
